wellName,datasetName,TDEP,AvgCali,Azimuth,CenteredDepth,Colour,DipPiking_JK_TRU,HAzi,HDev,InfoArray,Quality,RES_BD_IMG_Azimuth,RES_BD_IMG_DipHeight,RES_BD_IMG_DipPiking_JK_APP,Shape,Type
,,ft,in,dega,ft,,dega,deg,deg,,,dega,ft,dega,,
48/19a-C2,DipJK,13408.3064505513,8.5,359.9573,13408.3064505513,#0000ff,49.8568,131.5387,88.65451,-9999,0.3333333,317.89,1.15637278050651,58.51055,0,NONE
48/19a-C2,DipJK,13408.3064505513,8.5,359.9573,13408.3064505513,#0000ff,49.8568,131.5387,88.65451,-9999,0.3333333,317.89,1.15637278050651,58.51055,0,NONE
48/19a-C2,DipJK,13408.3064505513,8.5,359.9573,13408.3064505513,#0000ff,49.8568,131.5387,88.65451,-9999,0.3333333,317.89,1.15637278050651,58.51055,0,NONE
48/19a-C2,DipJK,13408.3064505513,8.5,359.9573,13408.3064505513,#0000ff,49.8568,131.5387,88.65451,-9999,0.3333333,317.89,1.15637278050651,58.51055,0,NONE
48/19a-C2,DipJK,13408.3064505513,8.5,359.9573,13408.3064505513,#0000ff,49.8568,131.5387,88.65451,-9999,0.3333333,317.89,1.15637278050651,58.51055,0,NONE
48/19a-C2,DipJK,13408.3064505513,8.5,359.9573,13408.3064505513,#0000ff,49.8568,131.5387,88.65451,-9999,0.3333333,317.89,1.15637278050651,58.51055,0,NONE
48/19a-C2,DipJK,13408.3064505513,8.5,359.9573,13408.3064505513,#0000ff,49.8568,131.5387,88.65451,-9999,0.3333333,317.89,1.15637278050651,58.51055,0,NONE
48/19a-C2,DipJK,13408.3064505513,8.5,359.9573,13408.3064505513,#0000ff,49.8568,131.5387,88.65451,-9999,0.3333333,317.89,1.15637278050651,58.51055,0,NONE
48/19a-C2,DipJK,13408.3064505513,8.5,359.9573,13408.3064505513,#0000ff,49.8568,131.5387,88.65451,-9999,0.3333333,317.89,1.15637278050651,58.51055,0,NONE
48/19a-C2,DipJK,13408.3064505513,8.5,359.9573,13408.3064505513,#0000ff,49.8568,131.5387,88.65451,-9999,0.3333333,317.89,1.15637278050651,58.51055,0,NONE
48/19a-C2,DipJK,13408.3064505513,8.5,359.9573,13408.3064505513,#0000ff,49.8568,131.5387,88.65451,-9999,0.3333333,317.89,1.15637278050651,58.51055,0,NONE
48/19a-C2,DipJK,13408.3064505513,8.5,359.9573,13408.3064505513,#0000ff,49.8568,131.5387,88.65451,-9999,0.3333333,317.89,1.15637278050651,58.51055,0,NONE
48/19a-C2,DipJK,13408.3064505513,8.5,359.9573,13408.3064505513,#0000ff,49.8568,131.5387,88.65451,-9999,0.3333333,317.89,1.15637278050651,58.51055,0,NONE
48/19a-C2,DipJK,13408.775,8.5,10.18547,13408.775,#0000ff,53.12413,131.5333,88.65398,-9999,0.5294118,310.8216,1.48664635895158,64.52389,0,NONE
48/19a-C2,DipJK,13408.775,8.5,10.18547,13408.775,#0000ff,53.12413,131.5333,88.65398,-9999,0.5294118,310.8216,1.48664635895158,64.52389,0,NONE
48/19a-C2,DipJK,13408.775,8.5,10.18547,13408.775,#0000ff,53.12413,131.5333,88.65398,-9999,0.5294118,310.8216,1.48664635895158,64.52389,0,NONE
48/19a-C2,DipJK,13408.775,8.5,10.18547,13408.775,#0000ff,53.12413,131.5333,88.65398,-9999,0.5294118,310.8216,1.48664635895158,64.52389,0,NONE
48/19a-C2,DipJK,13408.775,8.5,10.18547,13408.775,#0000ff,53.12413,131.5333,88.65398,-9999,0.5294118,310.8216,1.48664635895158,64.52389,0,NONE
48/19a-C2,DipJK,13408.775,8.5,10.18547,13408.775,#0000ff,53.12413,131.5333,88.65398,-9999,0.5294118,310.8216,1.48664635895158,64.52389,0,NONE
48/19a-C2,DipJK,13408.775,8.5,10.18547,13408.775,#0000ff,53.12413,131.5333,88.65398,-9999,0.5294118,310.8216,1.48664635895158,64.52389,0,NONE
48/19a-C2,DipJK,13408.775,8.5,10.18547,13408.775,#0000ff,53.12413,131.5333,88.65398,-9999,0.5294118,310.8216,1.48664635895158,64.52389,0,NONE
48/19a-C2,DipJK,13408.775,8.5,10.18547,13408.775,#0000ff,53.12413,131.5333,88.65398,-9999,0.5294118,310.8216,1.48664635895158,64.52389,0,NONE
48/19a-C2,DipJK,13408.775,8.5,10.18547,13408.775,#0000ff,53.12413,131.5333,88.65398,-9999,0.5294118,310.8216,1.48664635895158,64.52389,0,NONE
48/19a-C2,DipJK,13408.775,8.5,10.18547,13408.775,#0000ff,53.12413,131.5333,88.65398,-9999,0.5294118,310.8216,1.48664635895158,64.52389,0,NONE
48/19a-C2,DipJK,13408.775,8.5,10.18547,13408.775,#0000ff,53.12413,131.5333,88.65398,-9999,0.5294118,310.8216,1.48664635895158,64.52389,0,NONE
48/19a-C2,DipJK,13408.775,8.5,10.18547,13408.775,#0000ff,53.12413,131.5333,88.65398,-9999,0.5294118,310.8216,1.48664635895158,64.52389,0,NONE
48/19a-C2,DipJK,13408.775,8.5,10.18547,13408.775,#0000ff,53.12413,131.5333,88.65398,-9999,0.5294118,310.8216,1.48664635895158,64.52389,0,NONE
48/19a-C2,DipJK,13409.225,8.5,7.77153,13409.225,#0000ff,54.02595,131.5282,88.65348,-9999,0.3428572,310.5997,1.3546362877055,62.39513,0,NONE
48/19a-C2,DipJK,13409.225,8.5,7.77153,13409.225,#0000ff,54.02595,131.5282,88.65348,-9999,0.3428572,310.5997,1.3546362877055,62.39513,0,NONE
48/19a-C2,DipJK,13409.225,8.5,7.77153,13409.225,#0000ff,54.02595,131.5282,88.65348,-9999,0.3428572,310.5997,1.3546362877055,62.39513,0,NONE
48/19a-C2,DipJK,13409.225,8.5,7.77153,13409.225,#0000ff,54.02595,131.5282,88.65348,-9999,0.3428572,310.5997,1.3546362877055,62.39513,0,NONE
48/19a-C2,DipJK,13409.225,8.5,7.77153,13409.225,#0000ff,54.02595,131.5282,88.65348,-9999,0.3428572,310.5997,1.3546362877055,62.39513,0,NONE
48/19a-C2,DipJK,13409.225,8.5,7.77153,13409.225,#0000ff,54.02595,131.5282,88.65348,-9999,0.3428572,310.5997,1.3546362877055,62.39513,0,NONE
48/19a-C2,DipJK,13409.225,8.5,7.77153,13409.225,#0000ff,54.02595,131.5282,88.65348,-9999,0.3428572,310.5997,1.3546362877055,62.39513,0,NONE
48/19a-C2,DipJK,13409.225,8.5,7.77153,13409.225,#0000ff,54.02595,131.5282,88.65348,-9999,0.3428572,310.5997,1.3546362877055,62.39513,0,NONE
48/19a-C2,DipJK,13409.225,8.5,7.77153,13409.225,#0000ff,54.02595,131.5282,88.65348,-9999,0.3428572,310.5997,1.3546362877055,62.39513,0,NONE
48/19a-C2,DipJK,13409.225,8.5,7.77153,13409.225,#0000ff,54.02595,131.5282,88.65348,-9999,0.3428572,310.5997,1.3546362877055,62.39513,0,NONE
48/19a-C2,DipJK,13409.225,8.5,7.77153,13409.225,#0000ff,54.02595,131.5282,88.65348,-9999,0.3428572,310.5997,1.3546362877055,62.39513,0,NONE
48/19a-C2,DipJK,13409.225,8.5,7.77153,13409.225,#0000ff,54.02595,131.5282,88.65348,-9999,0.3428572,310.5997,1.3546362877055,62.39513,0,NONE
48/19a-C2,DipJK,13409.225,8.5,7.77153,13409.225,#0000ff,54.02595,131.5282,88.65348,-9999,0.3428572,310.5997,1.3546362877055,62.39513,0,NONE
48/19a-C2,DipJK,13409.225,8.5,7.77153,13409.225,#0000ff,54.02595,131.5282,88.65348,-9999,0.3428572,310.5997,1.3546362877055,62.39513,0,NONE
48/19a-C2,DipJK,13409.7874117563,8.5,8.411374,13409.7874117563,#0000ff,38.25116,131.5219,88.65286,-9999,1,326.2851,1.85599431555865,69.11083,0,NONE
48/19a-C2,DipJK,13409.7874117563,8.5,8.411374,13409.7874117563,#0000ff,38.25116,131.5219,88.65286,-9999,1,326.2851,1.85599431555865,69.11083,0,NONE
48/19a-C2,DipJK,13409.7874117563,8.5,8.411374,13409.7874117563,#0000ff,38.25116,131.5219,88.65286,-9999,1,326.2851,1.85599431555865,69.11083,0,NONE
48/19a-C2,DipJK,13409.7874117563,8.5,8.411374,13409.7874117563,#0000ff,38.25116,131.5219,88.65286,-9999,1,326.2851,1.85599431555865,69.11083,0,NONE
48/19a-C2,DipJK,13409.7874117563,8.5,8.411374,13409.7874117563,#0000ff,38.25116,131.5219,88.65286,-9999,1,326.2851,1.85599431555865,69.11083,0,NONE
48/19a-C2,DipJK,13409.7874117563,8.5,8.411374,13409.7874117563,#0000ff,38.25116,131.5219,88.65286,-9999,1,326.2851,1.85599431555865,69.11083,0,NONE
48/19a-C2,DipJK,13409.7874117563,8.5,8.411374,13409.7874117563,#0000ff,38.25116,131.5219,88.65286,-9999,1,326.2851,1.85599431555865,69.11083,0,NONE
48/19a-C2,DipJK,13409.7874117563,8.5,8.411374,13409.7874117563,#0000ff,38.25116,131.5219,88.65286,-9999,1,326.2851,1.85599431555865,69.11083,0,NONE
48/19a-C2,DipJK,13409.7874117563,8.5,8.411374,13409.7874117563,#0000ff,38.25116,131.5219,88.65286,-9999,1,326.2851,1.85599431555865,69.11083,0,NONE
48/19a-C2,DipJK,13409.7874117563,8.5,8.411374,13409.7874117563,#0000ff,38.25116,131.5219,88.65286,-9999,1,326.2851,1.85599431555865,69.11083,0,NONE
48/19a-C2,DipJK,13409.7874117563,8.5,8.411374,13409.7874117563,#0000ff,38.25116,131.5219,88.65286,-9999,1,326.2851,1.85599431555865,69.11083,0,NONE
48/19a-C2,DipJK,13409.7874117563,8.5,8.411374,13409.7874117563,#0000ff,38.25116,131.5219,88.65286,-9999,1,326.2851,1.85599431555865,69.11083,0,NONE
48/19a-C2,DipJK,13409.7874117563,8.5,8.411374,13409.7874117563,#0000ff,38.25116,131.5219,88.65286,-9999,1,326.2851,1.85599431555865,69.11083,0,NONE
48/19a-C2,DipJK,13409.7874117563,8.5,8.411374,13409.7874117563,#0000ff,38.25116,131.5219,88.65286,-9999,1,326.2851,1.85599431555865,69.11083,0,NONE
48/19a-C2,DipJK,13410.3884097182,8.5,11.19329,13410.3884097182,#0000ff,53.22614,131.5148,88.65217,-9999,1,310.4253,1.53783624347543,65.26902,0,NONE
48/19a-C2,DipJK,13410.3884097182,8.5,11.19329,13410.3884097182,#0000ff,53.22614,131.5148,88.65217,-9999,1,310.4253,1.53783624347543,65.26902,0,NONE
48/19a-C2,DipJK,13410.3884097182,8.5,11.19329,13410.3884097182,#0000ff,53.22614,131.5148,88.65217,-9999,1,310.4253,1.53783624347543,65.26902,0,NONE
48/19a-C2,DipJK,13410.3884097182,8.5,11.19329,13410.3884097182,#0000ff,53.22614,131.5148,88.65217,-9999,1,310.4253,1.53783624347543,65.26902,0,NONE
48/19a-C2,DipJK,13410.3884097182,8.5,11.19329,13410.3884097182,#0000ff,53.22614,131.5148,88.65217,-9999,1,310.4253,1.53783624347543,65.26902,0,NONE
48/19a-C2,DipJK,13410.3884097182,8.5,11.19329,13410.3884097182,#0000ff,53.22614,131.5148,88.65217,-9999,1,310.4253,1.53783624347543,65.26902,0,NONE
48/19a-C2,DipJK,13410.3884097182,8.5,11.19329,13410.3884097182,#0000ff,53.22614,131.5148,88.65217,-9999,1,310.4253,1.53783624347543,65.26902,0,NONE
48/19a-C2,DipJK,13410.3884097182,8.5,11.19329,13410.3884097182,#0000ff,53.22614,131.5148,88.65217,-9999,1,310.4253,1.53783624347543,65.26902,0,NONE
48/19a-C2,DipJK,13410.3884097182,8.5,11.19329,13410.3884097182,#0000ff,53.22614,131.5148,88.65217,-9999,1,310.4253,1.53783624347543,65.26902,0,NONE
48/19a-C2,DipJK,13410.3884097182,8.5,11.19329,13410.3884097182,#0000ff,53.22614,131.5148,88.65217,-9999,1,310.4253,1.53783624347543,65.26902,0,NONE
48/19a-C2,DipJK,13410.3884097182,8.5,11.19329,13410.3884097182,#0000ff,53.22614,131.5148,88.65217,-9999,1,310.4253,1.53783624347543,65.26902,0,NONE
48/19a-C2,DipJK,13410.3884097182,8.5,11.19329,13410.3884097182,#0000ff,53.22614,131.5148,88.65217,-9999,1,310.4253,1.53783624347543,65.26902,0,NONE
48/19a-C2,DipJK,13410.3884097182,8.5,11.19329,13410.3884097182,#0000ff,53.22614,131.5148,88.65217,-9999,1,310.4253,1.53783624347543,65.26902,0,NONE
48/19a-C2,DipJK,13410.3884097182,8.5,11.19329,13410.3884097182,#0000ff,53.22614,131.5148,88.65217,-9999,1,310.4253,1.53783624347543,65.26902,0,NONE
48/19a-C2,DipJK,13410.7525423459,8.5,305.428,13410.7525423459,#0000ff,61.75569,131.5108,88.65177,-9999,0.6428571,11.65664,0.369009635248835,27.51748,0,NONE
48/19a-C2,DipJK,13410.7525423459,8.5,305.428,13410.7525423459,#0000ff,61.75569,131.5108,88.65177,-9999,0.6428571,11.65664,0.369009635248835,27.51748,0,NONE
48/19a-C2,DipJK,13410.7525423459,8.5,305.428,13410.7525423459,#0000ff,61.75569,131.5108,88.65177,-9999,0.6428571,11.65664,0.369009635248835,27.51748,0,NONE
48/19a-C2,DipJK,13410.7525423459,8.5,305.428,13410.7525423459,#0000ff,61.75569,131.5108,88.65177,-9999,0.6428571,11.65664,0.369009635248835,27.51748,0,NONE
48/19a-C2,DipJK,13410.7525423459,8.5,305.428,13410.7525423459,#0000ff,61.75569,131.5108,88.65177,-9999,0.6428571,11.65664,0.369009635248835,27.51748,0,NONE
48/19a-C2,DipJK,13410.7525423459,8.5,305.428,13410.7525423459,#0000ff,61.75569,131.5108,88.65177,-9999,0.6428571,11.65664,0.369009635248835,27.51748,0,NONE
48/19a-C2,DipJK,13410.7525423459,8.5,305.428,13410.7525423459,#0000ff,61.75569,131.5108,88.65177,-9999,0.6428571,11.65664,0.369009635248835,27.51748,0,NONE
48/19a-C2,DipJK,13410.7525423459,8.5,305.428,13410.7525423459,#0000ff,61.75569,131.5108,88.65177,-9999,0.6428571,11.65664,0.369009635248835,27.51748,0,NONE
48/19a-C2,DipJK,13410.7525423459,8.5,305.428,13410.7525423459,#0000ff,61.75569,131.5108,88.65177,-9999,0.6428571,11.65664,0.369009635248835,27.51748,0,NONE
48/19a-C2,DipJK,13410.7525423459,8.5,305.428,13410.7525423459,#0000ff,61.75569,131.5108,88.65177,-9999,0.6428571,11.65664,0.369009635248835,27.51748,0,NONE
48/19a-C2,DipJK,13410.7525423459,8.5,305.428,13410.7525423459,#0000ff,61.75569,131.5108,88.65177,-9999,0.6428571,11.65664,0.369009635248835,27.51748,0,NONE
48/19a-C2,DipJK,13410.7525423459,8.5,305.428,13410.7525423459,#0000ff,61.75569,131.5108,88.65177,-9999,0.6428571,11.65664,0.369009635248835,27.51748,0,NONE
48/19a-C2,DipJK,13410.7525423459,8.5,305.428,13410.7525423459,#0000ff,61.75569,131.5108,88.65177,-9999,0.6428571,11.65664,0.369009635248835,27.51748,0,NONE
48/19a-C2,DipJK,13410.7525423459,8.5,305.428,13410.7525423459,#0000ff,61.75569,131.5108,88.65177,-9999,0.6428571,11.65664,0.369009635248835,27.51748,0,NONE
48/19a-C2,DipJK,13410.7852083195,8.5,6.682721,13410.7852083195,#0000ff,46.87936,131.5105,88.65174,-9999,1,318.3443,1.47527247363098,64.3526,0,NONE
48/19a-C2,DipJK,13410.7852083195,8.5,6.682721,13410.7852083195,#0000ff,46.87936,131.5105,88.65174,-9999,1,318.3443,1.47527247363098,64.3526,0,NONE
48/19a-C2,DipJK,13410.7852083195,8.5,6.682721,13410.7852083195,#0000ff,46.87936,131.5105,88.65174,-9999,1,318.3443,1.47527247363098,64.3526,0,NONE
48/19a-C2,DipJK,13410.7852083195,8.5,6.682721,13410.7852083195,#0000ff,46.87936,131.5105,88.65174,-9999,1,318.3443,1.47527247363098,64.3526,0,NONE
48/19a-C2,DipJK,13410.7852083195,8.5,6.682721,13410.7852083195,#0000ff,46.87936,131.5105,88.65174,-9999,1,318.3443,1.47527247363098,64.3526,0,NONE
48/19a-C2,DipJK,13410.7852083195,8.5,6.682721,13410.7852083195,#0000ff,46.87936,131.5105,88.65174,-9999,1,318.3443,1.47527247363098,64.3526,0,NONE
48/19a-C2,DipJK,13410.7852083195,8.5,6.682721,13410.7852083195,#0000ff,46.87936,131.5105,88.65174,-9999,1,318.3443,1.47527247363098,64.3526,0,NONE
48/19a-C2,DipJK,13410.7852083195,8.5,6.682721,13410.7852083195,#0000ff,46.87936,131.5105,88.65174,-9999,1,318.3443,1.47527247363098,64.3526,0,NONE
48/19a-C2,DipJK,13410.7852083195,8.5,6.682721,13410.7852083195,#0000ff,46.87936,131.5105,88.65174,-9999,1,318.3443,1.47527247363098,64.3526,0,NONE
48/19a-C2,DipJK,13410.7852083195,8.5,6.682721,13410.7852083195,#0000ff,46.87936,131.5105,88.65174,-9999,1,318.3443,1.47527247363098,64.3526,0,NONE
48/19a-C2,DipJK,13410.7852083195,8.5,6.682721,13410.7852083195,#0000ff,46.87936,131.5105,88.65174,-9999,1,318.3443,1.47527247363098,64.3526,0,NONE
48/19a-C2,DipJK,13410.7852083195,8.5,6.682721,13410.7852083195,#0000ff,46.87936,131.5105,88.65174,-9999,1,318.3443,1.47527247363098,64.3526,0,NONE
48/19a-C2,DipJK,13410.7852083195,8.5,6.682721,13410.7852083195,#0000ff,46.87936,131.5105,88.65174,-9999,1,318.3443,1.47527247363098,64.3526,0,NONE
48/19a-C2,DipJK,13410.7852083195,8.5,6.682721,13410.7852083195,#0000ff,46.87936,131.5105,88.65174,-9999,1,318.3443,1.47527247363098,64.3526,0,NONE
48/19a-C2,DipJK,13411.5487523526,8.5,293.9648,13411.5487523526,#0000ff,63.11261,131.5017,88.65089,-9999,0.4107143,31.88024,0.418692045569546,30.58711,0,NONE
48/19a-C2,DipJK,13411.5487523526,8.5,293.9648,13411.5487523526,#0000ff,63.11261,131.5017,88.65089,-9999,0.4107143,31.88024,0.418692045569546,30.58711,0,NONE
48/19a-C2,DipJK,13411.5487523526,8.5,293.9648,13411.5487523526,#0000ff,63.11261,131.5017,88.65089,-9999,0.4107143,31.88024,0.418692045569546,30.58711,0,NONE
48/19a-C2,DipJK,13411.5487523526,8.5,293.9648,13411.5487523526,#0000ff,63.11261,131.5017,88.65089,-9999,0.4107143,31.88024,0.418692045569546,30.58711,0,NONE
48/19a-C2,DipJK,13411.5487523526,8.5,293.9648,13411.5487523526,#0000ff,63.11261,131.5017,88.65089,-9999,0.4107143,31.88024,0.418692045569546,30.58711,0,NONE
48/19a-C2,DipJK,13411.5487523526,8.5,293.9648,13411.5487523526,#0000ff,63.11261,131.5017,88.65089,-9999,0.4107143,31.88024,0.418692045569546,30.58711,0,NONE
48/19a-C2,DipJK,13411.5487523526,8.5,293.9648,13411.5487523526,#0000ff,63.11261,131.5017,88.65089,-9999,0.4107143,31.88024,0.418692045569546,30.58711,0,NONE
48/19a-C2,DipJK,13411.5487523526,8.5,293.9648,13411.5487523526,#0000ff,63.11261,131.5017,88.65089,-9999,0.4107143,31.88024,0.418692045569546,30.58711,0,NONE
48/19a-C2,DipJK,13411.5487523526,8.5,293.9648,13411.5487523526,#0000ff,63.11261,131.5017,88.65089,-9999,0.4107143,31.88024,0.418692045569546,30.58711,0,NONE
48/19a-C2,DipJK,13411.5487523526,8.5,293.9648,13411.5487523526,#0000ff,63.11261,131.5017,88.65089,-9999,0.4107143,31.88024,0.418692045569546,30.58711,0,NONE
48/19a-C2,DipJK,13411.5487523526,8.5,293.9648,13411.5487523526,#0000ff,63.11261,131.5017,88.65089,-9999,0.4107143,31.88024,0.418692045569546,30.58711,0,NONE
48/19a-C2,DipJK,13411.5487523526,8.5,293.9648,13411.5487523526,#0000ff,63.11261,131.5017,88.65089,-9999,0.4107143,31.88024,0.418692045569546,30.58711,0,NONE
48/19a-C2,DipJK,13411.5487523526,8.5,293.9648,13411.5487523526,#0000ff,63.11261,131.5017,88.65089,-9999,0.4107143,31.88024,0.418692045569546,30.58711,0,NONE
48/19a-C2,DipJK,13411.5487523526,8.5,293.9648,13411.5487523526,#0000ff,63.11261,131.5017,88.65089,-9999,0.4107143,31.88024,0.418692045569546,30.58711,0,NONE
48/19a-C2,DipJK,13412.7059286097,8.5,318.6496,13412.7059286097,#0000ff,87.17683,131.4886,88.6496,-9999,1,281.7449,0.090814976724288,7.305999,0,NONE
48/19a-C2,DipJK,13412.7059286097,8.5,318.6496,13412.7059286097,#0000ff,87.17683,131.4886,88.6496,-9999,1,281.7449,0.090814976724288,7.305999,0,NONE
48/19a-C2,DipJK,13412.7059286097,8.5,318.6496,13412.7059286097,#0000ff,87.17683,131.4886,88.6496,-9999,1,281.7449,0.090814976724288,7.305999,0,NONE
48/19a-C2,DipJK,13412.7059286097,8.5,318.6496,13412.7059286097,#0000ff,87.17683,131.4886,88.6496,-9999,1,281.7449,0.090814976724288,7.305999,0,NONE
48/19a-C2,DipJK,13412.7059286097,8.5,318.6496,13412.7059286097,#0000ff,87.17683,131.4886,88.6496,-9999,1,281.7449,0.090814976724288,7.305999,0,NONE
48/19a-C2,DipJK,13412.7059286097,8.5,318.6496,13412.7059286097,#0000ff,87.17683,131.4886,88.6496,-9999,1,281.7449,0.090814976724288,7.305999,0,NONE
48/19a-C2,DipJK,13412.7059286097,8.5,318.6496,13412.7059286097,#0000ff,87.17683,131.4886,88.6496,-9999,1,281.7449,0.090814976724288,7.305999,0,NONE
48/19a-C2,DipJK,13412.7059286097,8.5,318.6496,13412.7059286097,#0000ff,87.17683,131.4886,88.6496,-9999,1,281.7449,0.090814976724288,7.305999,0,NONE
48/19a-C2,DipJK,13412.7059286097,8.5,318.6496,13412.7059286097,#0000ff,87.17683,131.4886,88.6496,-9999,1,281.7449,0.090814976724288,7.305999,0,NONE
48/19a-C2,DipJK,13412.7059286097,8.5,318.6496,13412.7059286097,#0000ff,87.17683,131.4886,88.6496,-9999,1,281.7449,0.090814976724288,7.305999,0,NONE
48/19a-C2,DipJK,13412.7059286097,8.5,318.6496,13412.7059286097,#0000ff,87.17683,131.4886,88.6496,-9999,1,281.7449,0.090814976724288,7.305999,0,NONE
48/19a-C2,DipJK,13412.7059286097,8.5,318.6496,13412.7059286097,#0000ff,87.17683,131.4886,88.6496,-9999,1,281.7449,0.090814976724288,7.305999,0,NONE
48/19a-C2,DipJK,13412.7059286097,8.5,318.6496,13412.7059286097,#0000ff,87.17683,131.4886,88.6496,-9999,1,281.7449,0.090814976724288,7.305999,0,NONE
48/19a-C2,DipJK,13412.7059286097,8.5,318.6496,13412.7059286097,#0000ff,87.17683,131.4886,88.6496,-9999,1,281.7449,0.090814976724288,7.305999,0,NONE
48/19a-C2,DipJK,13413.3061813601,8.5,136.2482,13413.3061813601,#0000ff,86.66563,131.4818,88.64893,-9999,1,225.4701,0.0829881513668574,6.682295,0,NONE
48/19a-C2,DipJK,13413.3061813601,8.5,136.2482,13413.3061813601,#0000ff,86.66563,131.4818,88.64893,-9999,1,225.4701,0.0829881513668574,6.682295,0,NONE
48/19a-C2,DipJK,13413.3061813601,8.5,136.2482,13413.3061813601,#0000ff,86.66563,131.4818,88.64893,-9999,1,225.4701,0.0829881513668574,6.682295,0,NONE
48/19a-C2,DipJK,13413.3061813601,8.5,136.2482,13413.3061813601,#0000ff,86.66563,131.4818,88.64893,-9999,1,225.4701,0.0829881513668574,6.682295,0,NONE
48/19a-C2,DipJK,13413.3061813601,8.5,136.2482,13413.3061813601,#0000ff,86.66563,131.4818,88.64893,-9999,1,225.4701,0.0829881513668574,6.682295,0,NONE
48/19a-C2,DipJK,13413.3061813601,8.5,136.2482,13413.3061813601,#0000ff,86.66563,131.4818,88.64893,-9999,1,225.4701,0.0829881513668574,6.682295,0,NONE
48/19a-C2,DipJK,13413.3061813601,8.5,136.2482,13413.3061813601,#0000ff,86.66563,131.4818,88.64893,-9999,1,225.4701,0.0829881513668574,6.682295,0,NONE
48/19a-C2,DipJK,13413.3061813601,8.5,136.2482,13413.3061813601,#0000ff,86.66563,131.4818,88.64893,-9999,1,225.4701,0.0829881513668574,6.682295,0,NONE
48/19a-C2,DipJK,13413.3061813601,8.5,136.2482,13413.3061813601,#0000ff,86.66563,131.4818,88.64893,-9999,1,225.4701,0.0829881513668574,6.682295,0,NONE
48/19a-C2,DipJK,13413.3061813601,8.5,136.2482,13413.3061813601,#0000ff,86.66563,131.4818,88.64893,-9999,1,225.4701,0.0829881513668574,6.682295,0,NONE
48/19a-C2,DipJK,13413.3061813601,8.5,136.2482,13413.3061813601,#0000ff,86.66563,131.4818,88.64893,-9999,1,225.4701,0.0829881513668574,6.682295,0,NONE
48/19a-C2,DipJK,13413.3061813601,8.5,136.2482,13413.3061813601,#0000ff,86.66563,131.4818,88.64893,-9999,1,225.4701,0.0829881513668574,6.682295,0,NONE
48/19a-C2,DipJK,13413.3061813601,8.5,136.2482,13413.3061813601,#0000ff,86.66563,131.4818,88.64893,-9999,1,225.4701,0.0829881513668574,6.682295,0,NONE
48/19a-C2,DipJK,13413.3061813601,8.5,136.2482,13413.3061813601,#0000ff,86.66563,131.4818,88.64893,-9999,1,225.4701,0.0829881513668574,6.682295,0,NONE
48/19a-C2,DipJK,13413.8678038642,8.5,300.1897,13413.8678038642,#0000ff,73.59712,131.4752,88.64828,-9999,1,35.81888,0.239904944180648,18.71069,0,NONE
48/19a-C2,DipJK,13413.8678038642,8.5,300.1897,13413.8678038642,#0000ff,73.59712,131.4752,88.64828,-9999,1,35.81888,0.239904944180648,18.71069,0,NONE
48/19a-C2,DipJK,13413.8678038642,8.5,300.1897,13413.8678038642,#0000ff,73.59712,131.4752,88.64828,-9999,1,35.81888,0.239904944180648,18.71069,0,NONE
48/19a-C2,DipJK,13413.8678038642,8.5,300.1897,13413.8678038642,#0000ff,73.59712,131.4752,88.64828,-9999,1,35.81888,0.239904944180648,18.71069,0,NONE
48/19a-C2,DipJK,13413.8678038642,8.5,300.1897,13413.8678038642,#0000ff,73.59712,131.4752,88.64828,-9999,1,35.81888,0.239904944180648,18.71069,0,NONE
48/19a-C2,DipJK,13413.8678038642,8.5,300.1897,13413.8678038642,#0000ff,73.59712,131.4752,88.64828,-9999,1,35.81888,0.239904944180648,18.71069,0,NONE
48/19a-C2,DipJK,13413.8678038642,8.5,300.1897,13413.8678038642,#0000ff,73.59712,131.4752,88.64828,-9999,1,35.81888,0.239904944180648,18.71069,0,NONE
48/19a-C2,DipJK,13413.8678038642,8.5,300.1897,13413.8678038642,#0000ff,73.59712,131.4752,88.64828,-9999,1,35.81888,0.239904944180648,18.71069,0,NONE
48/19a-C2,DipJK,13413.8678038642,8.5,300.1897,13413.8678038642,#0000ff,73.59712,131.4752,88.64828,-9999,1,35.81888,0.239904944180648,18.71069,0,NONE
48/19a-C2,DipJK,13413.8678038642,8.5,300.1897,13413.8678038642,#0000ff,73.59712,131.4752,88.64828,-9999,1,35.81888,0.239904944180648,18.71069,0,NONE
48/19a-C2,DipJK,13413.8678038642,8.5,300.1897,13413.8678038642,#0000ff,73.59712,131.4752,88.64828,-9999,1,35.81888,0.239904944180648,18.71069,0,NONE
48/19a-C2,DipJK,13413.8678038642,8.5,300.1897,13413.8678038642,#0000ff,73.59712,131.4752,88.64828,-9999,1,35.81888,0.239904944180648,18.71069,0,NONE
48/19a-C2,DipJK,13413.8678038642,8.5,300.1897,13413.8678038642,#0000ff,73.59712,131.4752,88.64828,-9999,1,35.81888,0.239904944180648,18.71069,0,NONE
48/19a-C2,DipJK,13413.8678038642,8.5,300.1897,13413.8678038642,#0000ff,73.59712,131.4752,88.64828,-9999,1,35.81888,0.239904944180648,18.71069,0,NONE
48/19a-C2,DipJK,13413.8818996978,8.5,10.9645,13413.8818996978,#0000ff,47.88749,131.4752,88.64828,-9999,0.3235294,315.9869,1.66064660920567,66.89978,0,NONE
